staff_name,role,specialty,year,week,hours_worked
Dr. Carlos Garcia,Registrar,Acute Care,2023,30,8
Dr. Carlos Garcia,Registrar,Acute Care,2023,31,19
Dr. Carlos Garcia,Registrar,Acute Care,2023,32,31
Dr. Carlos Garcia,Registrar,Acute Care,2023,33,35
Dr. Carlos Garcia,Registrar,Acute Care,2023,34,30
Dr. Carlos Garcia,Registrar,Acute Care,2023,35,13
Dr. Carlos Garcia,Registrar,Acute Care,2023,36,26
Dr. Carlos Garcia,Registrar,Acute Care,2023,37,35
Dr. Carlos Garcia,Registrar,Acute Care,2023,38,29
Dr. Carlos Garcia,Registrar,Acute Care,2023,39,31
Dr. Carlos Garcia,Registrar,Acute Care,2023,40,28
Dr. Carlos Garcia,Registrar,Acute Care,2023,41,35
Dr. Carlos Garcia,Registrar,Acute Care,2023,42,26
Dr. Carlos Garcia,Registrar,Acute Care,2023,43,8
Dr. Carlos Garcia,Registrar,Acute Care,2023,44,37
Dr. Carlos Garcia,Registrar,Acute Care,2023,45,10
Dr. Carlos Garcia,Registrar,Acute Care,2023,46,22
Dr. Carlos Garcia,Registrar,Acute Care,2023,47,5
Dr. Carlos Garcia,Registrar,Acute Care,2023,48,22
Dr. Carlos Garcia,Registrar,Acute Care,2023,49,14
Dr. Carlos Garcia,Registrar,Acute Care,2023,50,14
Dr. Carlos Garcia,Registrar,Acute Care,2023,51,6
Dr. Carlos Garcia,Registrar,Acute Care,2024,1,14
Dr. Carlos Garcia,Registrar,Acute Care,2024,2,18
Dr. Carlos Garcia,Registrar,Acute Care,2024,3,38
Dr. Carlos Garcia,Registrar,Acute Care,2024,4,18
Dr. Carlos Garcia,Registrar,Acute Care,2024,5,5
Dr. Carlos Garcia,Registrar,Acute Care,2024,6,11
Dr. Carlos Garcia,Registrar,Acute Care,2024,7,4
Dr. Carlos Garcia,Registrar,Acute Care,2024,8,36
Dr. Carlos Garcia,Registrar,Acute Care,2024,9,4
Dr. Carlos Garcia,Registrar,Acute Care,2024,10,32
Dr. Carlos Garcia,Registrar,Acute Care,2024,11,31
Dr. Carlos Garcia,Registrar,Acute Care,2024,12,19
Dr. Carlos Garcia,Registrar,Acute Care,2024,13,26
Dr. Carlos Garcia,Registrar,Acute Care,2024,14,11
Dr. Carlos Garcia,Registrar,Acute Care,2024,15,34
Dr. Carlos Garcia,Registrar,Acute Care,2024,16,20
Dr. Carlos Garcia,Registrar,Acute Care,2024,17,16
Dr. Carlos Garcia,Registrar,Acute Care,2024,18,10
Dr. Carlos Garcia,Registrar,Acute Care,2024,19,22
Dr. Carlos Garcia,Registrar,Acute Care,2024,20,24
Dr. Carlos Garcia,Registrar,Acute Care,2024,21,29
Dr. Carlos Garcia,Registrar,Acute Care,2024,22,18
Dr. Carlos Garcia,Registrar,Acute Care,2024,23,14
Dr. Carlos Garcia,Registrar,Acute Care,2024,24,6
Dr. Carlos Garcia,Registrar,Acute Care,2024,25,5
Dr. Carlos Garcia,Registrar,Acute Care,2024,26,30
Dr. Carlos Garcia,Registrar,Acute Care,2024,27,28
Dr. Carlos Garcia,Registrar,Acute Care,2024,28,22
Dr. Carlos Garcia,Registrar,Acute Care,2024,29,10
Dr. Carlos Garcia,Registrar,Acute Care,2024,30,34
Dr. Carlos Garcia,Registrar,Acute Care,2024,31,37
Dr. Carlos Garcia,Registrar,Acute Care,2024,32,19
Dr. Carlos Garcia,Registrar,Acute Care,2024,33,32
Dr. Carlos Garcia,Registrar,Acute Care,2024,34,19
Dr. Carlos Garcia,Registrar,Acute Care,2024,35,37
Dr. Carlos Garcia,Registrar,Acute Care,2024,36,26
Dr. Carlos Garcia,Registrar,Acute Care,2024,37,10
Dr. Carlos Garcia,Registrar,Acute Care,2024,38,5
Dr. Carlos Garcia,Registrar,Acute Care,2024,39,16
Dr. Carlos Garcia,Registrar,Acute Care,2024,40,23
Dr. Carlos Garcia,Registrar,Acute Care,2024,41,18
Dr. Carlos Garcia,Registrar,Acute Care,2024,42,37
Dr. Carlos Garcia,Registrar,Acute Care,2024,43,13
Dr. Carlos Garcia,Registrar,Acute Care,2024,44,26
Dr. Carlos Garcia,Registrar,Acute Care,2024,45,12
Dr. Carlos Garcia,Registrar,Acute Care,2024,46,31
Dr. Carlos Garcia,Registrar,Acute Care,2024,47,4
Dr. Carlos Garcia,Registrar,Acute Care,2024,48,23
Dr. Carlos Garcia,Registrar,Acute Care,2024,49,8
Dr. Carlos Garcia,Registrar,Acute Care,2024,50,17
Dr. Carlos Garcia,Registrar,Acute Care,2024,51,19
Dr. Carlos Garcia,Registrar,Acute Care,2024,52,23
Dr. Carlos Garcia,Registrar,Acute Care,2025,1,22
Dr. Carlos Garcia,Registrar,Acute Care,2025,2,36
Dr. Carlos Garcia,Registrar,Acute Care,2025,3,36
Dr. Carlos Garcia,Registrar,Acute Care,2025,4,16
Dr. Carlos Garcia,Registrar,Acute Care,2025,5,29
Dr. Carlos Garcia,Registrar,Acute Care,2025,6,13
Dr. Carlos Garcia,Registrar,Acute Care,2025,7,28
Dr. Carlos Garcia,Registrar,Acute Care,2025,8,37
Dr. Carlos Garcia,Registrar,Acute Care,2025,9,38
Dr. Carlos Garcia,Registrar,Acute Care,2025,10,34
Dr. Carlos Garcia,Registrar,Acute Care,2025,11,6
Dr. Carlos Garcia,Registrar,Acute Care,2025,12,28
Dr. Carlos Garcia,Registrar,Acute Care,2025,13,13
Dr. Carlos Garcia,Registrar,Acute Care,2025,14,24
Dr. Carlos Garcia,Registrar,Acute Care,2025,15,5
Dr. Carlos Garcia,Registrar,Acute Care,2025,16,17
Dr. Carlos Garcia,Registrar,Acute Care,2025,17,25
Dr. Carlos Garcia,Registrar,Acute Care,2025,18,23
Dr. Carlos Garcia,Registrar,Acute Care,2025,19,6
Dr. Carlos Garcia,Registrar,Acute Care,2025,20,18
Dr. Carlos Garcia,Registrar,Acute Care,2025,21,38
Dr. Carlos Garcia,Registrar,Acute Care,2025,22,34
Dr. Carlos Garcia,Registrar,Acute Care,2025,23,29
Dr. Carlos Garcia,Registrar,Acute Care,2025,24,19
Dr. Carlos Garcia,Registrar,Acute Care,2025,25,38
Dr. Carlos Garcia,Registrar,Acute Care,2025,26,19
Dr. Carlos Garcia,Registrar,Acute Care,2025,27,32
Dr. Carlos Garcia,Registrar,Acute Care,2025,28,4
Dr. Carlos Garcia,Registrar,Acute Care,2025,29,31
Dr. Carlos Garcia,Registrar,Acute Care,2025,30,31
Dr. Carlos Garcia,Registrar,Acute Care,2025,31,24
Dr. Carlos Garcia,Registrar,Acute Care,2025,32,37
Dr. Carlos Garcia,Registrar,Acute Care,2025,33,16
Dr. Carlos Garcia,Registrar,Acute Care,2025,34,7
Dr. Carlos Garcia,Registrar,Acute Care,2025,35,11
Dr. Carlos Garcia,Registrar,Acute Care,2025,36,25
Dr. Carlos Garcia,Registrar,Acute Care,2025,37,31
Dr. Carlos Garcia,Registrar,Acute Care,2025,38,28
Dr. Carlos Garcia,Registrar,Acute Care,2025,39,34
Dr. Carlos Garcia,Registrar,Acute Care,2025,40,7
Dr. Carlos Garcia,Registrar,Acute Care,2025,41,32
Dr. Carlos Garcia,Registrar,Acute Care,2025,42,20
Dr. Carlos Garcia,Registrar,Acute Care,2025,43,34
Dr. Carlos Garcia,Registrar,Acute Care,2025,44,36
Dr. Carlos Garcia,Registrar,Acute Care,2025,45,36
Dr. Carlos Garcia,Registrar,Acute Care,2025,46,37
Dr. Carlos Garcia,Registrar,Acute Care,2025,47,22
Dr. Carlos Garcia,Registrar,Acute Care,2025,48,24
Dr. Carlos Garcia,Registrar,Acute Care,2025,49,20
Dr. Carlos Garcia,Registrar,Acute Care,2025,50,14
Dr. Carlos Garcia,Registrar,Acute Care,2025,51,38
Dr. Carlos Garcia,Registrar,Acute Care,2025,52,38
Dr. Ahmed Farah,Registrar,Acute Care,2020,1,36
Dr. Ahmed Farah,Registrar,Acute Care,2020,2,26
Dr. Ahmed Farah,Registrar,Acute Care,2020,3,25
Dr. Ahmed Farah,Registrar,Acute Care,2020,4,28
Dr. Ahmed Farah,Registrar,Acute Care,2020,5,34
Dr. Ahmed Farah,Registrar,Acute Care,2020,6,32
Dr. Ahmed Farah,Registrar,Acute Care,2020,7,10
Dr. Ahmed Farah,Registrar,Acute Care,2020,8,17
Dr. Ahmed Farah,Registrar,Acute Care,2020,9,20
Dr. Ahmed Farah,Registrar,Acute Care,2020,10,16
Dr. Ahmed Farah,Registrar,Acute Care,2020,11,22
Dr. Ahmed Farah,Registrar,Acute Care,2020,12,22
Dr. Ahmed Farah,Registrar,Acute Care,2020,13,19
Dr. Ahmed Farah,Registrar,Acute Care,2020,14,8
Dr. Ahmed Farah,Registrar,Acute Care,2020,15,37
Dr. Ahmed Farah,Registrar,Acute Care,2020,16,29
Dr. Ahmed Farah,Registrar,Acute Care,2020,17,5
Dr. Ahmed Farah,Registrar,Acute Care,2020,18,23
Dr. Ahmed Farah,Registrar,Acute Care,2020,19,23
Dr. Ahmed Farah,Registrar,Acute Care,2020,20,4
Dr. Ahmed Farah,Registrar,Acute Care,2020,21,24
Dr. Ahmed Farah,Registrar,Acute Care,2020,22,19
Dr. Ahmed Farah,Registrar,Acute Care,2020,23,16
Dr. Ahmed Farah,Registrar,Acute Care,2020,24,37
Dr. Ahmed Farah,Registrar,Acute Care,2020,25,24
Dr. Ahmed Farah,Registrar,Acute Care,2020,26,19
Dr. Ahmed Farah,Registrar,Acute Care,2020,27,38
Dr. Ahmed Farah,Registrar,Acute Care,2020,28,20
Dr. Ahmed Farah,Registrar,Acute Care,2020,29,18
Dr. Ahmed Farah,Registrar,Acute Care,2020,30,32
Dr. Ahmed Farah,Registrar,Acute Care,2020,31,34
Dr. Ahmed Farah,Registrar,Acute Care,2020,32,4
Dr. Ahmed Farah,Registrar,Acute Care,2020,33,36
Dr. Ahmed Farah,Registrar,Acute Care,2020,34,35
Dr. Ahmed Farah,Registrar,Acute Care,2020,35,31
Dr. Ahmed Farah,Registrar,Acute Care,2020,36,30
Dr. Ahmed Farah,Registrar,Acute Care,2020,37,23
Dr. Ahmed Farah,Registrar,Acute Care,2020,38,28
Dr. Ahmed Farah,Registrar,Acute Care,2020,39,29
Dr. Ahmed Farah,Registrar,Acute Care,2020,40,13
Dr. Ahmed Farah,Registrar,Acute Care,2020,41,19
Dr. Ahmed Farah,Registrar,Acute Care,2020,42,30
Dr. Ahmed Farah,Registrar,Acute Care,2020,43,7
Dr. Ahmed Farah,Registrar,Acute Care,2020,44,19
Dr. Ahmed Farah,Registrar,Acute Care,2020,45,7
Dr. Ahmed Farah,Registrar,Acute Care,2020,46,7
Dr. Ahmed Farah,Registrar,Acute Care,2020,47,14
Dr. Ahmed Farah,Registrar,Acute Care,2020,48,26
Dr. Ahmed Farah,Registrar,Acute Care,2020,49,36
Dr. Ahmed Farah,Registrar,Acute Care,2020,50,25
Dr. Ahmed Farah,Registrar,Acute Care,2020,51,10
Dr. Ahmed Farah,Registrar,Acute Care,2020,52,5
Dr. Ahmed Farah,Registrar,Acute Care,2020,53,4
Dr. Ahmed Farah,Registrar,Acute Care,2021,53,14
Dr. Ahmed Farah,Registrar,Acute Care,2021,1,7
Dr. Ahmed Farah,Registrar,Acute Care,2021,2,12
Dr. Ahmed Farah,Registrar,Acute Care,2021,3,4
Dr. Ahmed Farah,Registrar,Acute Care,2021,4,7
Dr. Ahmed Farah,Registrar,Acute Care,2021,5,6
Dr. Ahmed Farah,Registrar,Acute Care,2021,6,37
Dr. Ahmed Farah,Registrar,Acute Care,2021,7,16
Dr. Ahmed Farah,Registrar,Acute Care,2021,8,26
Dr. Ahmed Farah,Registrar,Acute Care,2021,9,32
Dr. Ahmed Farah,Registrar,Acute Care,2021,10,4
Dr. Ahmed Farah,Registrar,Acute Care,2021,11,26
Dr. Ahmed Farah,Registrar,Acute Care,2021,12,5
Dr. Ahmed Farah,Registrar,Acute Care,2021,13,34
Dr. Ahmed Farah,Registrar,Acute Care,2021,14,34
Dr. Ahmed Farah,Registrar,Acute Care,2021,15,25
Dr. Ahmed Farah,Registrar,Acute Care,2021,16,13
Dr. Ahmed Farah,Registrar,Acute Care,2021,17,14
Dr. Ahmed Farah,Registrar,Acute Care,2021,18,12
Dr. Ahmed Farah,Registrar,Acute Care,2021,19,12
Dr. Ahmed Farah,Registrar,Acute Care,2021,20,31
Dr. Ahmed Farah,Registrar,Acute Care,2021,21,28
Dr. Ahmed Farah,Registrar,Acute Care,2021,22,11
Dr. Ahmed Farah,Registrar,Acute Care,2021,23,17
Dr. Ahmed Farah,Registrar,Acute Care,2021,24,18
Dr. Ahmed Farah,Registrar,Acute Care,2021,25,24
Dr. Ahmed Farah,Registrar,Acute Care,2021,26,38
Dr. Ahmed Farah,Registrar,Acute Care,2021,27,16
Dr. Ahmed Farah,Registrar,Acute Care,2021,28,25
Dr. Ahmed Farah,Registrar,Acute Care,2021,29,38
Dr. Ahmed Farah,Registrar,Acute Care,2021,30,31
Dr. Ahmed Farah,Registrar,Acute Care,2021,31,25
Dr. Ahmed Farah,Registrar,Acute Care,2021,32,19
Dr. Ahmed Farah,Registrar,Acute Care,2021,33,30
Dr. Ahmed Farah,Registrar,Acute Care,2021,34,17
Dr. Ahmed Farah,Registrar,Acute Care,2021,35,26
Dr. Ahmed Farah,Registrar,Acute Care,2021,36,28
Dr. Ahmed Farah,Registrar,Acute Care,2021,37,38
Dr. Ahmed Farah,Registrar,Acute Care,2021,38,18
Dr. Ahmed Farah,Registrar,Acute Care,2021,39,35
Dr. Ahmed Farah,Registrar,Acute Care,2021,40,38
Dr. Ahmed Farah,Registrar,Acute Care,2021,41,14
Dr. Ahmed Farah,Registrar,Acute Care,2021,42,38
Dr. Ahmed Farah,Registrar,Acute Care,2021,43,17
Dr. Ahmed Farah,Registrar,Acute Care,2021,44,38
Dr. Ahmed Farah,Registrar,Acute Care,2021,45,6
Dr. Ahmed Farah,Registrar,Acute Care,2021,46,37
Dr. Ahmed Farah,Registrar,Acute Care,2021,47,13
Dr. Ahmed Farah,Registrar,Acute Care,2021,48,17
Dr. Ahmed Farah,Registrar,Acute Care,2021,49,8
Dr. Ahmed Farah,Registrar,Acute Care,2021,50,37
Dr. Ahmed Farah,Registrar,Acute Care,2021,51,26
Dr. Ahmed Farah,Registrar,Acute Care,2021,52,23
Dr. Ahmed Farah,Registrar,Acute Care,2022,52,10
Dr. Ahmed Farah,Registrar,Acute Care,2022,1,31
Dr. Ahmed Farah,Registrar,Acute Care,2022,2,30
Dr. Ahmed Farah,Registrar,Acute Care,2022,3,34
Dr. Ahmed Farah,Registrar,Acute Care,2022,4,7
Dr. Ahmed Farah,Registrar,Acute Care,2022,5,12
Dr. Ahmed Farah,Registrar,Acute Care,2022,6,14
Dr. Ahmed Farah,Registrar,Acute Care,2022,7,22
Dr. Ahmed Farah,Registrar,Acute Care,2022,8,20
Dr. Ahmed Farah,Registrar,Acute Care,2022,9,24
Dr. Ahmed Farah,Registrar,Acute Care,2022,10,11
Dr. Ahmed Farah,Registrar,Acute Care,2022,11,25
Dr. Ahmed Farah,Registrar,Acute Care,2022,12,34
Dr. Ahmed Farah,Registrar,Acute Care,2022,13,5
Dr. Ahmed Farah,Registrar,Acute Care,2022,14,11
Dr. Ahmed Farah,Registrar,Acute Care,2022,15,6
Dr. Ahmed Farah,Registrar,Acute Care,2022,16,14
Dr. Ahmed Farah,Registrar,Acute Care,2022,17,18
Dr. Ahmed Farah,Registrar,Acute Care,2022,18,28
Dr. Ahmed Farah,Registrar,Acute Care,2022,19,8
Dr. Ahmed Farah,Registrar,Acute Care,2022,20,20
Dr. Ahmed Farah,Registrar,Acute Care,2022,21,32
Dr. Ahmed Farah,Registrar,Acute Care,2022,22,23
Dr. Ahmed Farah,Registrar,Acute Care,2022,23,30
Dr. Ahmed Farah,Registrar,Acute Care,2022,24,11
Dr. Ahmed Farah,Registrar,Acute Care,2022,25,30
Dr. Ahmed Farah,Registrar,Acute Care,2022,26,36
Dr. Ahmed Farah,Registrar,Acute Care,2022,27,37
Dr. Ahmed Farah,Registrar,Acute Care,2022,28,19
Dr. Ahmed Farah,Registrar,Acute Care,2022,29,8
Dr. Ahmed Farah,Registrar,Acute Care,2022,30,35
Dr. Ahmed Farah,Registrar,Acute Care,2022,31,8
Dr. Ahmed Farah,Registrar,Acute Care,2022,32,17
Dr. Ahmed Farah,Registrar,Acute Care,2022,33,31
Dr. Ahmed Farah,Registrar,Acute Care,2022,34,35
Dr. Ahmed Farah,Registrar,Acute Care,2022,35,38
Dr. Ahmed Farah,Registrar,Acute Care,2022,36,5
Dr. Ahmed Farah,Registrar,Acute Care,2022,37,32
Dr. Ahmed Farah,Registrar,Acute Care,2022,38,34
Dr. Ahmed Farah,Registrar,Acute Care,2022,39,17
Dr. Ahmed Farah,Registrar,Acute Care,2022,40,4
Dr. Ahmed Farah,Registrar,Acute Care,2022,41,23
Dr. Ahmed Farah,Registrar,Acute Care,2022,42,29
Dr. Ahmed Farah,Registrar,Acute Care,2022,43,18
Dr. Ahmed Farah,Registrar,Acute Care,2022,44,30
Dr. Ahmed Farah,Registrar,Acute Care,2022,45,24
Dr. Ahmed Farah,Registrar,Acute Care,2022,46,24
Dr. Ahmed Farah,Registrar,Acute Care,2022,47,12
Dr. Ahmed Farah,Registrar,Acute Care,2022,48,4
Dr. Ahmed Farah,Registrar,Acute Care,2022,49,18
Dr. Ahmed Farah,Registrar,Acute Care,2022,50,34
Dr. Ahmed Farah,Registrar,Acute Care,2022,51,10
Dr. Ahmed Farah,Registrar,Acute Care,2023,52,23
Dr. Ahmed Farah,Registrar,Acute Care,2023,1,17
Dr. Ahmed Farah,Registrar,Acute Care,2023,2,13
Dr. Ahmed Farah,Registrar,Acute Care,2023,3,35
Dr. Ahmed Farah,Registrar,Acute Care,2023,4,4
Dr. Ahmed Farah,Registrar,Acute Care,2023,5,8
Dr. Ahmed Farah,Registrar,Acute Care,2023,6,38
Dr. Ahmed Farah,Registrar,Acute Care,2023,7,5
Dr. Ahmed Farah,Registrar,Acute Care,2023,8,18
Dr. Ahmed Farah,Registrar,Acute Care,2023,9,31
Dr. Ahmed Farah,Registrar,Acute Care,2023,10,31
Dr. Ahmed Farah,Registrar,Acute Care,2023,11,31
Dr. Ahmed Farah,Registrar,Acute Care,2023,12,31
Dr. Ahmed Farah,Registrar,Acute Care,2023,13,19
Dr. Ahmed Farah,Registrar,Acute Care,2023,14,38
Dr. Ahmed Farah,Registrar,Acute Care,2023,15,12
Dr. Ahmed Farah,Registrar,Acute Care,2023,16,19
Dr. Ahmed Farah,Registrar,Acute Care,2023,17,4
Dr. Ahmed Farah,Registrar,Acute Care,2023,18,30
Dr. Ahmed Farah,Registrar,Acute Care,2023,19,8
Dr. Ahmed Farah,Registrar,Acute Care,2023,20,37
Dr. Ahmed Farah,Registrar,Acute Care,2023,21,18
Dr. Ahmed Farah,Registrar,Acute Care,2023,22,7
Dr. Ahmed Farah,Registrar,Acute Care,2023,23,8
Dr. Ahmed Farah,Registrar,Acute Care,2023,24,38
Dr. Ahmed Farah,Registrar,Acute Care,2023,25,17
Dr. Ahmed Farah,Registrar,Acute Care,2023,26,36
Dr. Ahmed Farah,Registrar,Acute Care,2023,27,10
Dr. Ahmed Farah,Registrar,Acute Care,2023,28,28
Dr. Ahmed Farah,Registrar,Acute Care,2023,29,24
Dr. Ahmed Farah,Registrar,Acute Care,2023,30,16
Dr. Ahmed Farah,Registrar,Acute Care,2023,31,18
Dr. Ahmed Farah,Registrar,Acute Care,2023,32,14
Dr. Ahmed Farah,Registrar,Acute Care,2023,33,23
Dr. Ahmed Farah,Registrar,Acute Care,2023,34,19
Dr. Ahmed Farah,Registrar,Acute Care,2023,35,24
Dr. Ahmed Farah,Registrar,Acute Care,2023,36,19
Dr. Ahmed Farah,Registrar,Acute Care,2023,37,7
Dr. Ahmed Farah,Registrar,Acute Care,2023,38,12
Dr. Ahmed Farah,Registrar,Acute Care,2023,39,24
Dr. Ahmed Farah,Registrar,Acute Care,2023,40,12
Dr. Ahmed Farah,Registrar,Acute Care,2023,41,12
Dr. Ahmed Farah,Registrar,Acute Care,2023,42,32
Dr. Ahmed Farah,Registrar,Acute Care,2023,43,23
Dr. Ahmed Farah,Registrar,Acute Care,2023,44,12
Dr. Ahmed Farah,Registrar,Acute Care,2023,45,18
Dr. Ahmed Farah,Registrar,Acute Care,2023,46,35
Dr. Ahmed Farah,Registrar,Acute Care,2023,47,17
Dr. Ahmed Farah,Registrar,Acute Care,2023,48,25
Dr. Ahmed Farah,Registrar,Acute Care,2023,49,29
Dr. Ahmed Farah,Registrar,Acute Care,2023,50,10
Dr. Ahmed Farah,Registrar,Acute Care,2023,51,17
Dr. Ahmed Farah,Registrar,Acute Care,2024,1,23
Dr. Ahmed Farah,Registrar,Acute Care,2024,2,28
Dr. Ahmed Farah,Registrar,Acute Care,2024,3,26
Dr. Ahmed Farah,Registrar,Acute Care,2024,4,18
Dr. Ahmed Farah,Registrar,Acute Care,2024,5,24
Dr. Ahmed Farah,Registrar,Acute Care,2024,6,38
Dr. Ahmed Farah,Registrar,Acute Care,2024,7,34
Dr. Ahmed Farah,Registrar,Acute Care,2024,8,22
Dr. Ahmed Farah,Registrar,Acute Care,2024,9,13
Dr. Ahmed Farah,Registrar,Acute Care,2024,10,29
Dr. Ahmed Farah,Registrar,Acute Care,2024,11,22
Dr. Ahmed Farah,Registrar,Acute Care,2024,12,37
Dr. Ahmed Farah,Registrar,Acute Care,2024,13,37
Dr. Ahmed Farah,Registrar,Acute Care,2024,14,32
Dr. Ahmed Farah,Registrar,Acute Care,2024,15,4
Dr. Ahmed Farah,Registrar,Acute Care,2024,16,34
Dr. Ahmed Farah,Registrar,Acute Care,2024,17,13
Dr. Ahmed Farah,Registrar,Acute Care,2024,18,13
Dr. Ahmed Farah,Registrar,Acute Care,2024,19,38
Dr. Ahmed Farah,Registrar,Acute Care,2024,20,7
Dr. Ahmed Farah,Registrar,Acute Care,2024,21,30
Dr. Ahmed Farah,Registrar,Acute Care,2024,22,35
Dr. Ahmed Farah,Registrar,Acute Care,2024,23,22
Dr. Ahmed Farah,Registrar,Acute Care,2024,24,18
Dr. Ahmed Farah,Registrar,Acute Care,2024,25,8
Dr. Ahmed Farah,Registrar,Acute Care,2024,26,25
Dr. Ahmed Farah,Registrar,Acute Care,2024,27,6
Dr. Ahmed Farah,Registrar,Acute Care,2024,28,35
Dr. Ahmed Farah,Registrar,Acute Care,2024,29,17
Dr. Ahmed Farah,Registrar,Acute Care,2024,30,32
Dr. Ahmed Farah,Registrar,Acute Care,2024,31,8
Dr. Ahmed Farah,Registrar,Acute Care,2024,32,16
Dr. Ahmed Farah,Registrar,Acute Care,2024,33,26
Dr. Ahmed Farah,Registrar,Acute Care,2024,34,14
Dr. Ahmed Farah,Registrar,Acute Care,2024,35,5
Dr. Ahmed Farah,Registrar,Acute Care,2024,36,18
Dr. Ahmed Farah,Registrar,Acute Care,2024,37,28
Dr. Ahmed Farah,Registrar,Acute Care,2024,38,6
Dr. Ahmed Farah,Registrar,Acute Care,2024,39,18
Dr. Ahmed Farah,Registrar,Acute Care,2024,40,22
Dr. Ahmed Farah,Registrar,Acute Care,2024,41,26
Dr. Ahmed Farah,Registrar,Acute Care,2024,42,30
Dr. Ahmed Farah,Registrar,Acute Care,2024,43,4
Dr. Ahmed Farah,Registrar,Acute Care,2024,44,12
Dr. Ahmed Farah,Registrar,Acute Care,2024,45,10
Dr. Ahmed Farah,Registrar,Acute Care,2024,46,29
Dr. Ahmed Farah,Registrar,Acute Care,2024,47,11
Dr. Ahmed Farah,Registrar,Acute Care,2024,48,14
Dr. Ahmed Farah,Registrar,Acute Care,2024,49,29
Dr. Ahmed Farah,Registrar,Acute Care,2024,50,29
Dr. Ahmed Farah,Registrar,Acute Care,2024,51,20
Dr. Ahmed Farah,Registrar,Acute Care,2024,52,20
Dr. Ahmed Farah,Registrar,Acute Care,2025,1,38
Dr. Ahmed Farah,Registrar,Acute Care,2025,2,29
Dr. Ahmed Farah,Registrar,Acute Care,2025,3,20
Dr. Ahmed Farah,Registrar,Acute Care,2025,4,14
Dr. Ahmed Farah,Registrar,Acute Care,2025,5,24
Dr. Ahmed Farah,Registrar,Acute Care,2025,6,28
Dr. Ahmed Farah,Registrar,Acute Care,2025,7,30
Dr. Ahmed Farah,Registrar,Acute Care,2025,8,20
Dr. Ahmed Farah,Registrar,Acute Care,2025,9,6
Dr. Ahmed Farah,Registrar,Acute Care,2025,10,22
Dr. Ahmed Farah,Registrar,Acute Care,2025,11,13
Dr. Ahmed Farah,Registrar,Acute Care,2025,12,35
Dr. Ahmed Farah,Registrar,Acute Care,2025,13,11
Dr. Ahmed Farah,Registrar,Acute Care,2025,14,24
Dr. Ahmed Farah,Registrar,Acute Care,2025,15,20
Dr. Ahmed Farah,Registrar,Acute Care,2025,16,11
Dr. Ahmed Farah,Registrar,Acute Care,2025,17,4
Dr. Ahmed Farah,Registrar,Acute Care,2025,18,24
Dr. Ahmed Farah,Registrar,Acute Care,2025,19,24
Dr. Ahmed Farah,Registrar,Acute Care,2025,20,29
Dr. Ahmed Farah,Registrar,Acute Care,2025,21,35
Dr. Ahmed Farah,Registrar,Acute Care,2025,22,29
Dr. Ahmed Farah,Registrar,Acute Care,2025,23,13
Dr. Ahmed Farah,Registrar,Acute Care,2025,24,30
Dr. Ahmed Farah,Registrar,Acute Care,2025,25,19
Dr. Ahmed Farah,Registrar,Acute Care,2025,26,31
Dr. Ahmed Farah,Registrar,Acute Care,2025,27,8
Dr. Ahmed Farah,Registrar,Acute Care,2025,28,28
Dr. Ahmed Farah,Registrar,Acute Care,2025,29,13
Dr. Ahmed Farah,Registrar,Acute Care,2025,30,26
Dr. Ahmed Farah,Registrar,Acute Care,2025,31,31
Dr. Ahmed Farah,Registrar,Acute Care,2025,32,32
Dr. Ahmed Farah,Registrar,Acute Care,2025,33,35
Dr. Ahmed Farah,Registrar,Acute Care,2025,34,38
Dr. Ahmed Farah,Registrar,Acute Care,2025,35,10
Dr. Ahmed Farah,Registrar,Acute Care,2025,36,18
Dr. Ahmed Farah,Registrar,Acute Care,2025,37,24
Dr. Ahmed Farah,Registrar,Acute Care,2025,38,7
Dr. Ahmed Farah,Registrar,Acute Care,2025,39,31
Dr. Ahmed Farah,Registrar,Acute Care,2025,40,28
Dr. Ahmed Farah,Registrar,Acute Care,2025,41,14
Dr. Ahmed Farah,Registrar,Acute Care,2025,42,12
Dr. Ahmed Farah,Registrar,Acute Care,2025,43,20
Dr. Ahmed Farah,Registrar,Acute Care,2025,44,19
Dr. Ahmed Farah,Registrar,Acute Care,2025,45,26
Dr. Ahmed Farah,Registrar,Acute Care,2025,46,5
Dr. Ahmed Farah,Registrar,Acute Care,2025,47,37
Dr. Ahmed Farah,Registrar,Acute Care,2025,48,37
Dr. Ahmed Farah,Registrar,Acute Care,2025,49,29
Dr. Ahmed Farah,Registrar,Acute Care,2025,50,37
Dr. Ahmed Farah,Registrar,Acute Care,2025,51,13
Dr. Ahmed Farah,Registrar,Acute Care,2025,52,8
Dr. Yuki Tanaka,Registrar,Emergency Medicine,2020,1,29
Dr. Yuki Tanaka,Registrar,Emergency Medicine,2020,2,19
Dr. Yuki Tanaka,Registrar,Emergency Medicine,2020,3,8
Dr. Yuki Tanaka,Registrar,Emergency Medicine,2020,4,11
Dr. Yuki Tanaka,Registrar,Emergency Medicine,2020,5,29
Dr. Yuki Tanaka,Registrar,Emergency Medicine,2020,6,37
Dr. Yuki Tanaka,Registrar,Emergency Medicine,2020,7,20
Dr. Yuki Tanaka,Registrar,Emergency Medicine,2020,8,37
Dr. Yuki Tanaka,Registrar,Emergency Medicine,2020,9,36
